pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
21,A person in a black jacket is doing tricks on a motorbike,A person on a black motorbike is doing tricks with a jacket,4.442533493041992,3.0,1.4425334930419922,0,0,True,12,12
34,The player is missing the basket and a crowd is in background,The player is dunking the basketball into the net and a crowd is in background,3.5712461471557617,3.9000000953674316,0.3287539482116699,0,2,False,12,15
36,A man with a jersey is dunking the ball at a basketball game,The player is missing the basket and a crowd is in background,2.8458852767944336,3.5,0.6541147232055664,0,0,True,13,12
38,There is no man dunking the ball at a basketball game,The player is dunking the basketball into the net and a crowd is in background,3.5195059776306152,3.5,0.019505977630615234,0,2,False,11,15
43,Two spectators are kickboxing and some people are watching,Two people are kickboxing and spectators are watching,4.7437543869018555,4.0,0.7437543869018555,1,0,False,9,8
48,Two women are sparring in a kickboxing match,Two people are fighting and spectators are watching,2.7487730979919434,3.700000047683716,0.9512269496917725,0,0,True,8,8
54,Children in red shirts are playing in the leaves,Children covered by leaves are playing with red shirts,4.348507404327393,3.9000000953674316,0.44850730895996094,1,0,False,9,9
66,Two people wearing snowsuits are on the ground making snow angels,Two people in snowsuits are lying in the snow and making snow angels,3.9132490158081055,4.800000190734863,0.8867511749267578,0,1,False,11,13
68,Two children are lying in the snow and are making snow angels,Two people wearing snowsuits are on the ground making snow angels,3.618379592895508,4.599999904632568,0.9816203117370605,0,0,True,12,11
76,A little girl is looking at a woman in costume,A little girl in costume looks like a woman,3.7800941467285156,2.9000000953674316,0.880094051361084,0,0,True,10,9
80,Masked people are looking in the same direction in a forest,A little girl is looking at a woman in costume,2.192927598953247,1.2999999523162842,0.8929276466369629,0,0,True,11,10
89,A man is jumping into an empty swimming pool,A man is jumping into an empty pool,4.211616516113281,4.800000190734863,0.588383674621582,2,1,False,9,8
101,Four girls are doing backbends and playing outdoors,Four girls are doing backbends and playing indoors,4.808995246887207,4.0,0.808995246887207,1,0,False,8,8
104,Four kids are doing backbends in the park,Four girls are doing backbends and playing outdoors,3.915252923965454,4.300000190734863,0.3847472667694092,0,1,False,8,8
109,Two groups of people are playing football,Two teams are competing in a football match,4.068831443786621,4.699999809265137,0.6311683654785156,1,1,True,7,8
118,Five children are standing in front of a wooden hut,Five children are standing in front of a hut made of wood,4.348058223724365,4.800000190734863,0.45194196701049805,0,1,False,10,12
137,An old man is sitting in a field,A person is wearing a hat and is sitting on the grass,3.4109983444213867,2.799999952316284,0.6109983921051025,0,0,True,8,12
145,Nobody is practicing water safety and wearing preservers,A group of friends are riding the current in a raft,2.8359322547912598,2.200000047683716,0.635932207107544,0,0,True,8,11
152,A deer is jumping a fence,There is no deer jumping fences,3.4984264373779297,4.099999904632568,0.6015734672546387,2,2,True,6,6
153,A wild deer is jumping a fence,A deer is jumping over a fence,3.6884822845458984,4.5,0.8115177154541016,2,1,False,7,7
154,There is no deer jumping fences,A deer is jumping over a fence,3.5752243995666504,2.684999942779541,0.8902244567871094,2,2,True,6,7
155,A deer is jumping over the enclosure,A deer is jumping a fence,3.514740467071533,4.199999809265137,0.6852593421936035,0,0,True,7,6
162,Several people are in front of a building which is covered by colors,People are walking outside a building that has many murals on it,3.589674711227417,3.799999952316284,0.2103252410888672,0,1,False,13,12
166,People are walking outside a building that has many murals on it,Several people are in front of a colorful building,3.8217897415161133,3.700000047683716,0.12178969383239746,1,0,False,12,9
168,A child is hitting a baseball,A child is missing a baseball,3.2060811519622803,3.799999952316284,0.5939188003540039,0,2,False,6,6
171,A little boy is watching a family that is hitting a baseball,A family is watching a little boy who is hitting a baseball,4.469602584838867,3.700000047683716,0.7696025371551514,1,0,False,12,12
178,A large group of Asian people is eating at a restaurant,A group of people from Asia is eating at a restaurant,4.205500602722168,4.800000190734863,0.5944995880126953,1,1,True,11,11
181,Various people are eating at red tables in a crowded restaurant with purple lights,Various customers are eating in a crowded restaurant with purple lights,4.097771644592285,4.599999904632568,0.5022282600402832,0,1,False,14,11
189,A group of people in a large Asian restaurant is eating,Various people are eating at red tables in a crowded restaurant with purple lights,2.731436252593994,3.299999952316284,0.56856369972229,0,0,True,11,14
190,A large group of Asian people is eating at a restaurant,Various people are eating at red tables in a crowded restaurant with purple lights,2.738039970397949,3.299999952316284,0.561959981918335,0,0,True,11,14
196,Nobody is on a motorcycle and is standing on the seat,A motorcycle rider is standing up on the seat of a white motorcycle,3.524846315383911,3.5999999046325684,0.07515358924865723,0,2,False,11,13
199,Someone is on a black and white motorcycle and is standing on the seat,A motorcycle rider is standing up on the seat of a white motorcycle,4.301633358001709,3.700000047683716,0.6016333103179932,1,0,False,14,13
204,A man with a helmet painted red is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,3.728933334350586,4.0,0.27106666564941406,0,1,False,15,9
207,There is no motorcyclist riding a motorbike along a roadway,A motorcyclist with a red helmet is riding a blue motorcycle down the road,3.296943426132202,3.299999952316284,0.0030565261840820312,0,2,False,10,14
208,A motorcyclist with a red helmet is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,3.632662296295166,4.5,0.867337703704834,0,1,False,14,9
209,A dog is catching a stick in the air and another is watching,A dog is leaping high in the air and another is watching,3.9660394191741943,4.199999809265137,0.23396039009094238,0,1,False,13,12
221,The blond girl is dancing behind the sound equipment,The blond girl is dancing in front of the sound equipment,4.312798500061035,3.9000000953674316,0.4127984046936035,1,0,False,9,11
222,The blond girl is dancing in front of the sound equipment,The equipment in front of the blond dancing girl is sound,4.000906467437744,3.9000000953674316,0.1009063720703125,0,1,False,11,11
230,The children of a family are playing and waiting,There are no children playing and waiting,3.644753932952881,3.0999999046325684,0.5447540283203125,2,2,True,9,7
235,The children of a family are playing and waiting,Three Asian kids are dancing and there is no man looking,2.183887243270874,2.700000047683716,0.5161128044128418,0,0,True,9,11
247,The woman is not wearing glasses or a headdress,A woman is wearing an Egyptian headdress,3.0392839908599854,3.5999999046325684,0.560715913772583,0,2,False,9,7
252,The woman is wearing glasses and a black headdress,A woman is wearing an Egyptian headdress,3.1008763313293457,3.799999952316284,0.6991236209869385,0,0,True,9,7
264,A cowgirl is riding a barrel near a horse in the corner,A cowgirl is riding a horse and corners a barrel,3.893359899520874,2.799999952316284,1.0933599472045898,0,0,True,12,10
274,A boy is standing outside the water,A boy is standing in the water,4.580593109130859,3.5999999046325684,0.980593204498291,1,0,False,7,7
275,The kid is swimming through the blue ocean,The boy is wading through the blue ocean,4.329107761383057,4.199999809265137,0.12910795211791992,2,0,False,8,8
290,A man is playing a guitar on stage,A person has blonde and flyaway hair and is playing a guitar,3.9133658409118652,3.0,0.9133658409118652,0,0,True,8,12
297,Several children are lying down and are raising their knees,Two girls are sitting on the ground,2.8460030555725098,2.299999952316284,0.5460031032562256,0,0,True,10,7
320,A crowd of people is far from the water,A group of children in uniforms is standing at a gate and one is kissing the mother,1.6108194589614868,1.0,0.6108194589614868,0,0,True,9,17
322,A man is in a parking lot and is playing tennis against a large wall,A lone man is in a parking lot and is playing tennis against a large wall,3.876584529876709,4.699999809265137,0.8234152793884277,2,1,False,15,16
325,A man is pointing at a silver sedan,There is no man pointing at a car,3.367781162261963,4.099999904632568,0.7322187423706055,2,2,True,8,8
326,A man is pointing at a car,A man is in a parking lot and is playing tennis against a large wall,1.3194453716278076,2.299999952316284,0.9805545806884766,0,0,True,7,15
334,"A man, a woman and two girls are walking on the beach","A man, a woman and two girls are sitting on the beach",3.8785009384155273,3.0999999046325684,0.778501033782959,0,0,True,12,12
343,An Asian woman in a crowd is carrying a black bag,An Asian woman in in the midst of many people is carrying a black bag,4.122297286987305,4.800000190734863,0.6777029037475586,0,1,False,11,15
345,An Asian woman in in the midst of many people is carrying a black bag,A girl with a black bag is on a crowded train,2.598464012145996,3.5,0.9015359878540039,0,0,True,15,11
353,A dog is chasing another and is holding a stick in its mouth,A dog is chasing a stick and holding another dog in its mouth,4.662043571472168,3.200000047683716,1.4620435237884521,1,0,False,13,13
357,There is no dog running and carrying an object in its mouth,A dog is chasing another and is holding a stick in its mouth,3.2389779090881348,3.0999999046325684,0.1389780044555664,0,2,False,12,13
359,There is no dog chasing another or holding a stick in its mouth,Two dogs are running and carrying an object in their mouths,3.604300022125244,3.9000000953674316,0.2957000732421875,2,0,False,13,11
369,A soccer player is kicking a ball into the goal,A soccer ball is not rolling into a goal net,3.462723731994629,2.799999952316284,0.6627237796783447,0,0,True,10,10
386,A white and tan dog is running through a field,A brown and white dog is running through the tall grass,4.249197006225586,4.0,0.24919700622558594,1,0,False,10,11
