pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
17,Two dogs are wrestling and hugging,A brown dog is helping another animal in front of the man in pants,2.9681451320648193,2.299999952316284,0.6681451797485352,0,0,True,6,14
21,A person in a black jacket is doing tricks on a motorbike,A person on a black motorbike is doing tricks with a jacket,4.152254581451416,3.0,1.152254581451416,1,0,False,12,12
32,The game of basketball consists of a ball being dunked by a man with a jersey,A man with a jersey is dunking the ball at a basketball game,4.235246181488037,4.199999809265137,0.03524637222290039,0,1,False,16,13
34,The player is missing the basket and a crowd is in background,The player is dunking the basketball into the net and a crowd is in background,3.3481976985931396,3.9000000953674316,0.551802396774292,0,2,False,12,15
41,Two people are kickboxing and spectators are watching,Two people are fighting and spectators are watching,3.968710422515869,4.400000095367432,0.4312896728515625,0,1,False,8,8
43,Two spectators are kickboxing and some people are watching,Two people are kickboxing and spectators are watching,4.606512546539307,4.0,0.6065125465393066,1,0,False,9,8
48,Two women are sparring in a kickboxing match,Two people are fighting and spectators are watching,2.8058645725250244,3.700000047683716,0.8941354751586914,0,0,True,8,8
60,Children in red shirts are sleeping in the leaves,Three kids are jumping in the leaves,3.6114039421081543,3.0999999046325684,0.5114040374755859,0,0,True,9,7
66,Two people wearing snowsuits are on the ground making snow angels,Two people in snowsuits are lying in the snow and making snow angels,4.014975070953369,4.800000190734863,0.7850251197814941,0,1,False,11,13
68,Two children are lying in the snow and are making snow angels,Two people wearing snowsuits are on the ground making snow angels,3.671482563018799,4.599999904632568,0.9285173416137695,0,0,True,12,11
71,There is no child lying in the snow and making snow angels,Two people in snowsuits are lying in the snow and making snow angels,3.564945697784424,3.299999952316284,0.26494574546813965,2,0,False,12,13
75,A little girl is looking at a woman in costume,The little girl is looking at a man in costume,3.0664401054382324,3.799999952316284,0.7335598468780518,0,0,True,10,10
76,A little girl is looking at a woman in costume,A little girl in costume looks like a woman,3.5557422637939453,2.9000000953674316,0.6557421684265137,0,0,True,10,9
80,Masked people are looking in the same direction in a forest,A little girl is looking at a woman in costume,2.1136579513549805,1.2999999523162842,0.8136579990386963,0,0,True,11,10
