pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
13,Two dogs are wrestling and hugging,There is no dog wrestling and hugging,3.9201889038085938,3.299999952316284,0.6201889514923096,2,2,True,6,7
17,Two dogs are wrestling and hugging,A brown dog is helping another animal in front of the man in pants,3.070673704147339,2.299999952316284,0.7706737518310547,0,0,True,6,14
21,A person in a black jacket is doing tricks on a motorbike,A person on a black motorbike is doing tricks with a jacket,4.651511192321777,3.0,1.6515111923217773,1,0,False,12,12
34,The player is missing the basket and a crowd is in background,The player is dunking the basketball into the net and a crowd is in background,3.5571651458740234,3.9000000953674316,0.3428349494934082,0,2,False,12,15
41,Two people are kickboxing and spectators are watching,Two people are fighting and spectators are watching,4.116612434387207,4.400000095367432,0.2833876609802246,0,1,False,8,8
43,Two spectators are kickboxing and some people are watching,Two people are kickboxing and spectators are watching,4.704459190368652,4.0,0.7044591903686523,1,0,False,9,8
54,Children in red shirts are playing in the leaves,Children covered by leaves are playing with red shirts,4.364658832550049,3.9000000953674316,0.4646587371826172,1,0,False,9,9
61,Children covered by leaves are playing with red shirts,Three kids are jumping in the leaves,3.269885778427124,3.9000000953674316,0.6301143169403076,0,0,True,9,7
66,Two people wearing snowsuits are on the ground making snow angels,Two people in snowsuits are lying in the snow and making snow angels,3.7833092212677,4.800000190734863,1.016690969467163,0,1,False,11,13
68,Two children are lying in the snow and are making snow angels,Two people wearing snowsuits are on the ground making snow angels,3.6068999767303467,4.599999904632568,0.9930999279022217,0,0,True,12,11
71,There is no child lying in the snow and making snow angels,Two people in snowsuits are lying in the snow and making snow angels,3.8696155548095703,3.299999952316284,0.5696156024932861,2,0,False,12,13
76,A little girl is looking at a woman in costume,A little girl in costume looks like a woman,4.024842262268066,2.9000000953674316,1.1248421669006348,0,0,True,10,9
80,Masked people are looking in the same direction in a forest,A little girl is looking at a woman in costume,3.244929075241089,1.2999999523162842,1.9449291229248047,0,0,True,11,10
101,Four girls are doing backbends and playing outdoors,Four girls are doing backbends and playing indoors,4.701557636260986,4.0,0.7015576362609863,1,0,False,8,8
102,Four girls are doing backbends and playing in the garden,Four children are doing backbends in the park,4.194235324859619,3.700000047683716,0.4942352771759033,1,0,False,10,8
104,Four kids are doing backbends in the park,Four girls are doing backbends and playing outdoors,3.884634017944336,4.300000190734863,0.41536617279052734,0,1,False,8,8
109,Two groups of people are playing football,Two teams are competing in a football match,3.6723341941833496,4.699999809265137,1.027665615081787,0,1,False,7,8
114,A player is running with the ball,Football is being played by two competing teams,2.109449625015259,3.0,0.8905503749847412,0,0,True,7,8
125,Five children are standing in front of a hut made of wood,Five kids are standing close together and one kid has a gun,2.411830186843872,3.0,0.5881698131561279,0,0,True,12,12
132,A person is wearing a hat and is sitting on the grass,There is no person wearing a hat and sitting on the grass,3.877978801727295,3.299999952316284,0.5779788494110107,2,2,True,12,12
153,A wild deer is jumping a fence,A deer is jumping over a fence,4.011062145233154,4.5,0.4889378547668457,0,1,False,7,7
154,There is no deer jumping fences,A deer is jumping over a fence,3.8744845390319824,2.684999942779541,1.1894845962524414,2,2,True,6,7
155,A deer is jumping over the enclosure,A deer is jumping a fence,3.6286072731018066,4.199999809265137,0.5713925361633301,0,0,True,7,6
162,Several people are in front of a building which is covered by colors,People are walking outside a building that has many murals on it,3.6765646934509277,3.799999952316284,0.12343525886535645,0,1,False,13,12
166,People are walking outside a building that has many murals on it,Several people are in front of a colorful building,4.404288291931152,3.700000047683716,0.7042882442474365,1,0,False,12,9
168,A child is hitting a baseball,A child is missing a baseball,3.6273324489593506,3.799999952316284,0.1726675033569336,0,2,False,6,6
171,A little boy is watching a family that is hitting a baseball,A family is watching a little boy who is hitting a baseball,4.685022830963135,3.700000047683716,0.985022783279419,1,0,False,12,12
172,A family is watching a boy who is hitting a baseball,A child is hitting a baseball,4.375674247741699,3.700000047683716,0.6756742000579834,1,1,True,11,6
174,A little boy is watching a family that is hitting a baseball,A child is hitting a baseball,4.304580211639404,3.700000047683716,0.6045801639556885,1,0,False,12,6
180,A large group of Asian people is eating at a restaurant,A group of people in a large Asian restaurant is eating,4.521225452423096,3.5,1.0212254524230957,1,0,False,11,11
207,There is no motorcyclist riding a motorbike along a roadway,A motorcyclist with a red helmet is riding a blue motorcycle down the road,3.441131591796875,3.299999952316284,0.14113163948059082,0,2,False,10,14
208,A motorcyclist with a red helmet is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,4.081394195556641,4.5,0.4186058044433594,0,1,False,14,9
209,A dog is catching a stick in the air and another is watching,A dog is leaping high in the air and another is watching,3.7376949787139893,4.199999809265137,0.46230483055114746,0,1,False,13,12
210,There is no dog leaping in the air,A dog is leaping high in the air and another is watching,3.8468921184539795,3.299999952316284,0.5468921661376953,2,2,True,8,12
221,The blond girl is dancing behind the sound equipment,The blond girl is dancing in front of the sound equipment,4.683896064758301,3.9000000953674316,0.7838959693908691,1,0,False,9,11
222,The blond girl is dancing in front of the sound equipment,The equipment in front of the blond dancing girl is sound,4.6085381507873535,3.9000000953674316,0.7085380554199219,1,1,True,11,11
230,The children of a family are playing and waiting,There are no children playing and waiting,3.88691782951355,3.0999999046325684,0.7869179248809814,2,2,True,9,7
235,The children of a family are playing and waiting,Three Asian kids are dancing and there is no man looking,1.1126761436462402,2.700000047683716,1.5873239040374756,0,0,True,9,11
242,A woman is wearing an Egyptian headdress,An Egyptian is wearing a woman's headdress,4.711811065673828,3.9000000953674316,0.8118109703063965,1,0,False,7,7
245,The black woman is wearing glasses over the headdress,The woman is wearing glasses and a black headdress,4.386404514312744,3.700000047683716,0.6864044666290283,1,0,False,9,9
